,eta,momentum,tree,nquad,vegas,error
341,1.5627414753036188,0.022963382077249142,13806.441770631118,,-58.8, -1.9
342,1.5627414753036188,0.03386513018742619,11015.574440609988,,-71, -4
343,1.5627414753036188,0.04994242741567057,7828.770801000142,,-58, -5
344,1.5627414753036188,0.0736523392163309,5089.933522741975,,-30, -8
345,1.5627414753036188,0.1086184102924754,3064.6137349519313,,77, -11
346,1.5627414753036188,0.16018444464895643,1710.4005656862364,,146, -10
347,1.5627414753036188,0.23623118989131572,883.3413389305418,,223, -10
348,1.5627414753036188,0.3483807382156467,423.368830872135,,255, -10
349,1.5627414753036188,0.5137727106040398,190.12173907822608,,232, -11
350,1.5627414753036188,0.7576836753759633,80.90697016463292,,209, -9
351,1.5627414753036188,1.1173901222902258,31.87152809517783,,144, -6
352,1.5627414753036188,1.647865363830397,6.7108659551307595,,94.6, -3.3
353,1.5627414753036188,2.430181011217661,0.006679704328503233,,19.03, -0.14
354,1.5627414753036188,3.58389700816039,0.0001311061074603732,,0.1422, -0.0019
355,1.5627414753036188,5.285333769711768,9.88719680693686e-08,,5.02e-05, -0.16e-05
356,1.5627414753036188,7.7945189255297604,9.457724292767503e-12,,6.58e-08, -0.05e-08
357,1.5627414753036188,11.494926891581102,1.3890292791213698e-14,,9.07e-11, -0.08e-11
358,1.5627414753036188,16.952084600117107,2.0460117979856888e-17,,5.9e-15, -0.9e-15
359,1.5627414753036188,25.0,3.0167107803951704e-23,,8.6e-17, -0.8e-17
360,1.696685796488144,0.00032,955.1173772629169,,-0.00158, -0.00004
361,1.696685796488144,0.0004719183621785804,1388.7471409437412,,-0.00507, -0.00013
362,1.696685796488144,0.0006959591892541056,2017.9860692012019,,-0.01574, -0.00035
363,1.696685796488144,0.0010263622522997833,2928.4722234475066,,-0.0484, -0.0013
364,1.696685796488144,0.0015136224784601019,4237.990388324886,,-0.149, -0.004
365,1.696685796488144,0.0022322070030986714,6097.5373235981515,,-0.493, -0.011
366,1.696685796488144,0.0032919358529558827,8667.827342519256,,-1.47, -0.04
367,1.696685796488144,0.004854765550387154,12023.815364896534,,-4.29, -0.10
368,1.696685796488144,0.007159540647811568,15909.134153247223,,-12.13, -0.31
369,1.696685796488144,0.0105584959264569,19368.27683865336,,-33.2, -0.9
370,1.696685796488144,0.015571087827133602,20798.41735240738,,-70.0, -2.0
371,1.696685796488144,0.022963382077249142,19183.98863361702,,-113, -4
372,1.696685796488144,0.03386513018742619,15306.09105315947,,-150, -6
373,1.696685796488144,0.04994242741567057,10878.041754469676,,-140, -10
374,1.696685796488144,0.0736523392163309,7072.439696508765,,-51, -14
375,1.696685796488144,0.1086184102924754,4258.266976709741,,149, -22
376,1.696685796488144,0.16018444464895643,2376.5938795942907,,351, -20
377,1.696685796488144,0.23623118989131572,1227.3988104375223,,470, -20
378,1.696685796488144,0.3483807382156467,588.2690829548544,,464, -23
379,1.696685796488144,0.5137727106040398,264.1732998315815,,480, -22
380,1.696685796488144,0.7576836753759633,112.41987050715485,,411, -16
381,1.696685796488144,1.1173901222902258,44.285344687239046,,253, -13
382,1.696685796488144,1.647865363830397,9.324718009403755,,192, -6
383,1.696685796488144,2.430181011217661,0.009281419114424583,,36.6, -0.4
384,1.696685796488144,3.58389700816039,0.00018217137553679005,,0.284, -0.004
385,1.696685796488144,5.285333769711768,1.373828990406416e-07,,9.60e-05, -0.32e-05
386,1.696685796488144,7.7945189255297604,1.3143815960976002e-11,,1.289e-07, -0.013e-07
387,1.696685796488144,11.494926891581102,1.94138485806642e-14,,1.797e-10, -0.014e-10
388,1.696685796488144,16.952084600117107,3.315922527969482e-17,,5.7e-15, -2.0e-15
389,1.696685796488144,25.0,8.134280166723671e-23,,5.4e-17, -0.7e-17
390,1.8421106353789634,0.00032,1327.1312923043113,,-0.00302, -0.00007
391,1.8421106353789634,0.0004719183621785804,1929.6578951649053,,-0.00981, -0.00022
392,1.8421106353789634,0.0006959591892541056,2803.982550862829,,-0.0306, -0.0007
393,1.8421106353789634,0.0010263622522997833,4069.0989598771953,,-0.0954, -0.0022
394,1.8421106353789634,0.0015136224784601019,5888.668549774094,,-0.309, -0.007
395,1.8421106353789634,0.0022322070030986714,8472.500637911673,,-0.915, -0.023
396,1.8421106353789634,0.0032919358529558827,12043.907038434794,,-2.90, -0.07
397,1.8421106353789634,0.004854765550387154,16707.03727469824,,-8.61, -0.20
398,1.8421106353789634,0.007159540647811568,22105.67022531482,,-23.3, -0.6
399,1.8421106353789634,0.0105584959264569,26912.133401080446,,-58.5, -1.5
400,1.8421106353789634,0.015571087827133602,28899.307201262138,,-131, -4
401,1.8421106353789634,0.022963382077249142,26656.065770516336,,-226, -8
402,1.8421106353789634,0.03386513018742619,21267.74455483008,,-300, -12
403,1.8421106353789634,0.04994242741567057,15114.990005438474,,-241, -18
404,1.8421106353789634,0.0736523392163309,9827.123092524651,,-46, -26
405,1.8421106353789634,0.1086184102924754,5916.842777976108,,262, -34
406,1.8421106353789634,0.16018444464895643,3302.2664876510426,,6.0e+02, -0.6e+02
407,1.8421106353789634,0.23623118989131572,1705.4651169018864,,8.8e+02, -0.4e+02
408,1.8421106353789634,0.3483807382156467,817.3972402447881,,1.01e+03, -0.04e+03
409,1.8421106353789634,0.5137727106040398,367.0676098496675,,9.6e+02, -0.4e+02
410,1.8421106353789634,0.7576836753759633,156.2069035477182,,772, -30
411,1.8421106353789634,1.1173901222902258,61.53428690987447,,520, -23
412,1.8421106353789634,1.647865363830397,12.956653661717352,,386, -13
413,1.8421106353789634,2.430181011217661,0.01289649008524418,,73.1, -0.8
414,1.8421106353789634,3.58389700816039,0.00025312633424200804,,0.554, -0.012
415,1.8421106353789634,5.285333769711768,1.9089363410736967e-07,,0.000190, -0.000004
416,1.8421106353789634,7.7945189255297604,1.826552954379373e-11,,2.499e-07, -0.019e-07
417,1.8421106353789634,11.494926891581102,2.708504982913148e-14,,3.479e-10, -0.032e-10
418,1.8421106353789634,16.952084600117107,5.1620969114123624e-17,,1.6e-14, -0.4e-14
419,1.8421106353789634,25.0,2.129527982748166e-22,,3.38e-17, -0.05e-17
420,2.0,0.00032,1844.0429510984402,,-0.00598, -0.00018
421,2.0,0.0004719183621785804,2681.250951013188,,-0.0193, -0.0004
422,2.0,0.0006959591892541056,3896.121120724798,,-0.0596, -0.0013
423,2.0,0.0010263622522997833,5653.994670907784,,-0.184, -0.004
424,2.0,0.0015136224784601019,8182.278417767902,,-0.608, -0.013
425,2.0,0.0022322070030986714,11772.501462451803,,-1.82, -0.04
426,2.0,0.0032919358529558827,16734.954564554067,,-5.77, -0.13
427,2.0,0.004854765550387154,23214.353017517267,,-16.3, -0.4
428,2.0,0.007159540647811568,30715.729178173366,,-47.0, -1.1
429,2.0,0.0105584959264569,37394.28810477011,,-120.3, -2.9
430,2.0,0.015571087827133602,40155.45714665891,,-260, -7
431,2.0,0.022963382077249142,37038.483285846465,,-431, -13
432,2.0,0.03386513018742619,29551.435234415225,,-525, -23
433,2.0,0.04994242741567057,21002.21051005177,,-439, -35
434,2.0,0.0736523392163309,13654.743259713217,,-1.4e+02, -0.4e+02
435,2.0,0.1086184102924754,8221.426380912042,,4.7e+02, -1.0e+02
436,2.0,0.16018444464895643,4588.48440581053,,1.18e+03, -0.07e+03
437,2.0,0.23623118989131572,2369.7360957457277,,1.84e+03, -0.07e+03
438,2.0,0.3483807382156467,1135.7697824331703,,2.21e+03, -0.08e+03
439,2.0,0.5137727106040398,510.0387900164309,,1.89e+03, -0.07e+03
440,2.0,0.7576836753759633,217.04878866954814,,1.59e+03, -0.05e+03
441,2.0,1.1173901222902258,85.50161441092109,,1.05e+03, -0.04e+03
442,2.0,1.647865363830397,18.00321188640584,,716, -18
443,2.0,2.430181011217661,0.017919614909250047,,138.9, -0.9
444,2.0,3.58389700816039,0.00035171792850899753,,1.094, -0.013
445,2.0,5.285333769711768,2.652465305881466e-07,,0.000370, -0.000007
446,2.0,7.7945189255297604,2.5382036930158983e-11,,4.845e-07, -0.030e-07
447,2.0,11.494926891581102,3.7740277015042624e-14,,6.67e-10, -0.05e-10
448,2.0,16.952084600117107,7.789236111600907e-17,,3.3e-14, -0.8e-14
449,2.0,25.0,5.365368328094631e-22,,1.159e-16, -0.010e-16
